gameid,url,league,year,date,game,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,total cs
FRA1TMNT1/400372,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/400372?gameHash=7250e4e13013a5ca,NA LCS,2015,11/23/2014 1:50,2,200,Red,team,,Enemy,,Gnar,Zed,Jarvan IV,,,2014,0,16,34,26,
TREU/1000530507,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530507?gameHash=f55685cf9fa408d1,EU LCS,2015,11/28/2014 15:45,1,1,Blue,top,Kubon,Reason Gaming,Gnar,Jayce,Fiora,Corki,,,2516,1,2,1,8,373
TREU/1000530507,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530507?gameHash=f55685cf9fa408d1,EU LCS,2015,11/28/2014 15:45,1,2,Blue,jng,Xayoo,Reason Gaming,Lee Sin,Jayce,Fiora,Corki,,,2516,1,1,4,6,122
TREU/1000530507,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530507?gameHash=f55685cf9fa408d1,EU LCS,2015,11/28/2014 15:45,1,3,Blue,mid,Takefun,Reason Gaming,Fizz,Jayce,Fiora,Corki,,,2516,1,6,4,4,334
TREU/1000530507,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530507?gameHash=f55685cf9fa408d1,EU LCS,2015,11/28/2014 15:45,1,4,Blue,bot,Celaver,Reason Gaming,Ezreal,Jayce,Fiora,Corki,,,2516,1,6,3,5,336
TREU/1000530507,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530507?gameHash=f55685cf9fa408d1,EU LCS,2015,11/28/2014 15:45,1,5,Blue,sup,Libik,Reason Gaming,Leona,Jayce,Fiora,Corki,,,2516,1,1,4,7,56
TREU/1000530507,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530507?gameHash=f55685cf9fa408d1,EU LCS,2015,11/28/2014 15:45,1,6,Red,top,unknown player,Different Dimension,Maokai,LeBlanc,Orianna,Thresh,,,2516,0,2,3,8,266
TREU/1000530507,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530507?gameHash=f55685cf9fa408d1,EU LCS,2015,11/28/2014 15:45,1,7,Red,jng,AnOnPsyCkO,Different Dimension,Rammus,LeBlanc,Orianna,Thresh,,,2516,0,1,3,10,110
TREU/1000530507,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530507?gameHash=f55685cf9fa408d1,EU LCS,2015,11/28/2014 15:45,1,8,Red,mid,Lolleros,Different Dimension,Ahri,LeBlanc,Orianna,Thresh,,,2516,0,3,6,6,274
TREU/1000530507,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530507?gameHash=f55685cf9fa408d1,EU LCS,2015,11/28/2014 15:45,1,9,Red,bot,Dom1nant,Different Dimension,Lucian,LeBlanc,Orianna,Thresh,,,2516,0,9,2,5,402
TREU/1000530507,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530507?gameHash=f55685cf9fa408d1,EU LCS,2015,11/28/2014 15:45,1,10,Red,sup,WildPanda,Different Dimension,Nami,LeBlanc,Orianna,Thresh,,,2516,0,1,2,12,26
TREU/1000530507,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530507?gameHash=f55685cf9fa408d1,EU LCS,2015,11/28/2014 15:45,1,100,Blue,team,,Reason Gaming,,Jayce,Fiora,Corki,,,2516,1,16,16,30,
TREU/1000530507,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530507?gameHash=f55685cf9fa408d1,EU LCS,2015,11/28/2014 15:45,1,200,Red,team,,Different Dimension,,LeBlanc,Orianna,Thresh,,,2516,0,16,16,41,
TREU/1000530522,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530522?gameHash=1e2df3b38d76ba08,EU LCS,2015,11/28/2014 16:59,2,1,Blue,top,unknown player,Different Dimension,Gnar,LeBlanc,Thresh,Corki,,,1942,0,0,5,3,192
TREU/1000530522,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530522?gameHash=1e2df3b38d76ba08,EU LCS,2015,11/28/2014 16:59,2,2,Blue,jng,AnOnPsyCkO,Different Dimension,Jarvan IV,LeBlanc,Thresh,Corki,,,1942,0,6,5,6,90
TREU/1000530522,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530522?gameHash=1e2df3b38d76ba08,EU LCS,2015,11/28/2014 16:59,2,3,Blue,mid,Lolleros,Different Dimension,Orianna,LeBlanc,Thresh,Corki,,,1942,0,4,5,7,261
TREU/1000530522,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530522?gameHash=1e2df3b38d76ba08,EU LCS,2015,11/28/2014 16:59,2,4,Blue,bot,Dom1nant,Different Dimension,Vayne,LeBlanc,Thresh,Corki,,,1942,0,3,5,1,261
TREU/1000530522,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530522?gameHash=1e2df3b38d76ba08,EU LCS,2015,11/28/2014 16:59,2,5,Blue,sup,WildPanda,Different Dimension,Nami,LeBlanc,Thresh,Corki,,,1942,0,1,3,7,22
TREU/1000530522,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530522?gameHash=1e2df3b38d76ba08,EU LCS,2015,11/28/2014 16:59,2,6,Red,top,Kubon,Reason Gaming,Irelia,Jayce,Fiora,Syndra,,,1942,1,4,3,8,259
TREU/1000530522,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530522?gameHash=1e2df3b38d76ba08,EU LCS,2015,11/28/2014 16:59,2,7,Red,jng,Xayoo,Reason Gaming,Lee Sin,Jayce,Fiora,Syndra,,,1942,1,7,3,6,111
TREU/1000530522,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530522?gameHash=1e2df3b38d76ba08,EU LCS,2015,11/28/2014 16:59,2,8,Red,mid,Takefun,Reason Gaming,Ahri,Jayce,Fiora,Syndra,,,1942,1,7,7,6,223
TREU/1000530522,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530522?gameHash=1e2df3b38d76ba08,EU LCS,2015,11/28/2014 16:59,2,9,Red,bot,Celaver,Reason Gaming,Lucian,Jayce,Fiora,Syndra,,,1942,1,4,1,6,287
TREU/1000530522,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530522?gameHash=1e2df3b38d76ba08,EU LCS,2015,11/28/2014 16:59,2,10,Red,sup,Libik,Reason Gaming,Janna,Jayce,Fiora,Syndra,,,1942,1,0,0,14,14
TREU/1000530522,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530522?gameHash=1e2df3b38d76ba08,EU LCS,2015,11/28/2014 16:59,2,100,Blue,team,,Different Dimension,,LeBlanc,Thresh,Corki,,,1942,0,14,23,24,
TREU/1000530522,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530522?gameHash=1e2df3b38d76ba08,EU LCS,2015,11/28/2014 16:59,2,200,Red,team,,Reason Gaming,,Jayce,Fiora,Syndra,,,1942,1,22,14,40,
TREU/1000530534,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530534?gameHash=67f5f54eb40281ab,EU LCS,2015,11/28/2014 17:56,1,1,Blue,top,Odoamne,H2k-Gaming,Rumble,Talon,Zed,Jarvan IV,,,1394,1,3,1,3,196
TREU/1000530534,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530534?gameHash=67f5f54eb40281ab,EU LCS,2015,11/28/2014 17:56,1,2,Blue,jng,Loulex,H2k-Gaming,Kha'Zix,Talon,Zed,Jarvan IV,,,1394,1,3,0,4,92
TREU/1000530534,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530534?gameHash=67f5f54eb40281ab,EU LCS,2015,11/28/2014 17:56,1,3,Blue,mid,FEBIVEN,H2k-Gaming,Jayce,Talon,Zed,Jarvan IV,,,1394,1,4,0,2,249
TREU/1000530534,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530534?gameHash=67f5f54eb40281ab,EU LCS,2015,11/28/2014 17:56,1,4,Blue,bot,Hjarnan,H2k-Gaming,Sivir,Talon,Zed,Jarvan IV,,,1394,1,2,0,4,201
TREU/1000530534,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530534?gameHash=67f5f54eb40281ab,EU LCS,2015,11/28/2014 17:56,1,5,Blue,sup,Voidle,H2k-Gaming,Alistar,Talon,Zed,Jarvan IV,,,1394,1,0,0,7,36
TREU/1000530534,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530534?gameHash=67f5f54eb40281ab,EU LCS,2015,11/28/2014 17:56,1,6,Red,top,unknown player,Meloncats,Maokai,,Gnar,Lee Sin,,,1394,0,0,3,1,129
TREU/1000530534,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530534?gameHash=67f5f54eb40281ab,EU LCS,2015,11/28/2014 17:56,1,7,Red,jng,Gilius,Meloncats,Elise,,Gnar,Lee Sin,,,1394,0,1,3,0,80
TREU/1000530534,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530534?gameHash=67f5f54eb40281ab,EU LCS,2015,11/28/2014 17:56,1,8,Red,mid,Abaria,Meloncats,Xerath,,Gnar,Lee Sin,,,1394,0,0,2,0,215
TREU/1000530534,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530534?gameHash=67f5f54eb40281ab,EU LCS,2015,11/28/2014 17:56,1,9,Red,bot,Krykiet,Meloncats,Corki,,Gnar,Lee Sin,,,1394,0,0,1,0,190
TREU/1000530534,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530534?gameHash=67f5f54eb40281ab,EU LCS,2015,11/28/2014 17:56,1,10,Red,sup,Dioud,Meloncats,Thresh,,Gnar,Lee Sin,,,1394,0,0,3,0,34
TREU/1000530534,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530534?gameHash=67f5f54eb40281ab,EU LCS,2015,11/28/2014 17:56,1,100,Blue,team,,H2k-Gaming,,Talon,Zed,Jarvan IV,,,1394,1,12,1,20,
TREU/1000530534,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530534?gameHash=67f5f54eb40281ab,EU LCS,2015,11/28/2014 17:56,1,200,Red,team,,Meloncats,,,Gnar,Lee Sin,,,1394,0,1,12,1,
TREU/1000530629,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530629?gameHash=967fc7aec4ce5ec0,EU LCS,2015,11/29/2014 15:51,1,1,Blue,top,Jwaow,Gamers2,Irelia,Maokai,Syndra,Orianna,,,1979,0,2,3,0,261
TREU/1000530629,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530629?gameHash=967fc7aec4ce5ec0,EU LCS,2015,11/29/2014 15:51,1,2,Blue,jng,k0u,Gamers2,Jarvan IV,Maokai,Syndra,Orianna,,,1979,0,1,3,3,128
TREU/1000530629,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530629?gameHash=967fc7aec4ce5ec0,EU LCS,2015,11/29/2014 15:51,1,3,Blue,mid,ocelote,Gamers2,Ahri,Maokai,Syndra,Orianna,,,1979,0,0,3,1,248
TREU/1000530629,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530629?gameHash=967fc7aec4ce5ec0,EU LCS,2015,11/29/2014 15:51,1,4,Blue,bot,Yuuki60,Gamers2,Lucian,Maokai,Syndra,Orianna,,,1979,0,1,1,2,290
TREU/1000530629,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530629?gameHash=967fc7aec4ce5ec0,EU LCS,2015,11/29/2014 15:51,1,5,Blue,sup,kaSing,Gamers2,Thresh,Maokai,Syndra,Orianna,,,1979,0,0,3,3,36
TREU/1000530629,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530629?gameHash=967fc7aec4ce5ec0,EU LCS,2015,11/29/2014 15:51,1,6,Red,top,Xaxus,n!faculty,Malphite,Gnar,Jayce,Lee Sin,,,1979,1,1,0,9,242
TREU/1000530629,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530629?gameHash=967fc7aec4ce5ec0,EU LCS,2015,11/29/2014 15:51,1,7,Red,jng,Obvious,n!faculty,Kha'Zix,Gnar,Jayce,Lee Sin,,,1979,1,3,0,9,166
TREU/1000530629,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530629?gameHash=967fc7aec4ce5ec0,EU LCS,2015,11/29/2014 15:51,1,8,Red,mid,SozPurefect,n!faculty,Zed,Gnar,Jayce,Lee Sin,,,1979,1,6,1,2,255
TREU/1000530629,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530629?gameHash=967fc7aec4ce5ec0,EU LCS,2015,11/29/2014 15:51,1,9,Red,bot,Sedrion,n!faculty,Corki,Gnar,Jayce,Lee Sin,,,1979,1,2,1,9,267
TREU/1000530629,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530629?gameHash=967fc7aec4ce5ec0,EU LCS,2015,11/29/2014 15:51,1,10,Red,sup,MounTain,n!faculty,Sona,Gnar,Jayce,Lee Sin,,,1979,1,1,2,9,14
TREU/1000530629,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530629?gameHash=967fc7aec4ce5ec0,EU LCS,2015,11/29/2014 15:51,1,100,Blue,team,,Gamers2,,Maokai,Syndra,Orianna,,,1979,0,4,13,9,
TREU/1000530629,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530629?gameHash=967fc7aec4ce5ec0,EU LCS,2015,11/29/2014 15:51,1,200,Red,team,,n!faculty,,Gnar,Jayce,Lee Sin,,,1979,1,13,4,38,
TREU/1000530639,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530639?gameHash=47f32650f2ac2b18,EU LCS,2015,11/29/2014 16:47,2,1,Blue,top,Xaxus,n!faculty,Maokai,Jayce,Lee Sin,Rumble,,,3943,0,0,3,8,335
TREU/1000530639,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530639?gameHash=47f32650f2ac2b18,EU LCS,2015,11/29/2014 16:47,2,2,Blue,jng,Obvious,n!faculty,Kha'Zix,Jayce,Lee Sin,Rumble,,,3943,0,2,4,6,174
TREU/1000530639,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530639?gameHash=47f32650f2ac2b18,EU LCS,2015,11/29/2014 16:47,2,3,Blue,mid,SozPurefect,n!faculty,Orianna,Jayce,Lee Sin,Rumble,,,3943,0,3,1,4,520
TREU/1000530639,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530639?gameHash=47f32650f2ac2b18,EU LCS,2015,11/29/2014 16:47,2,4,Blue,bot,Sedrion,n!faculty,Lucian,Jayce,Lee Sin,Rumble,,,3943,0,2,2,5,568
TREU/1000530639,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530639?gameHash=47f32650f2ac2b18,EU LCS,2015,11/29/2014 16:47,2,5,Blue,sup,MounTain,n!faculty,Sona,Jayce,Lee Sin,Rumble,,,3943,0,1,1,6,34
TREU/1000530639,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530639?gameHash=47f32650f2ac2b18,EU LCS,2015,11/29/2014 16:47,2,6,Red,top,Jwaow,Gamers2,Jax,Gnar,Irelia,Malphite,,,3943,1,7,3,4,490
TREU/1000530639,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530639?gameHash=47f32650f2ac2b18,EU LCS,2015,11/29/2014 16:47,2,7,Red,jng,k0u,Gamers2,Jarvan IV,Gnar,Irelia,Malphite,,,3943,1,0,3,11,144
TREU/1000530639,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530639?gameHash=47f32650f2ac2b18,EU LCS,2015,11/29/2014 16:47,2,8,Red,mid,ocelote,Gamers2,Xerath,Gnar,Irelia,Malphite,,,3943,1,3,0,5,502
TREU/1000530639,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530639?gameHash=47f32650f2ac2b18,EU LCS,2015,11/29/2014 16:47,2,9,Red,bot,Yuuki60,Gamers2,Corki,Gnar,Irelia,Malphite,,,3943,1,1,1,8,531
TREU/1000530639,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530639?gameHash=47f32650f2ac2b18,EU LCS,2015,11/29/2014 16:47,2,10,Red,sup,kaSing,Gamers2,Janna,Gnar,Irelia,Malphite,,,3943,1,0,1,8,29
TREU/1000530639,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530639?gameHash=47f32650f2ac2b18,EU LCS,2015,11/29/2014 16:47,2,100,Blue,team,,n!faculty,,Jayce,Lee Sin,Rumble,,,3943,0,8,11,29,
TREU/1000530639,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530639?gameHash=47f32650f2ac2b18,EU LCS,2015,11/29/2014 16:47,2,200,Red,team,,Gamers2,,Gnar,Irelia,Malphite,,,3943,1,11,8,36,
TREU/1000520576,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000520576?gameHash=d7f8a9ca5c8b23f7,EU LCS,2015,11/29/2014 17:56,1,1,Blue,top,Kev1n,Millenium,Rumble,Syndra,Thresh,Kha'Zix,,,2243,1,2,2,11,202
TREU/1000520576,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000520576?gameHash=d7f8a9ca5c8b23f7,EU LCS,2015,11/29/2014 17:56,1,2,Blue,jng,H0R0,Millenium,Jarvan IV,Syndra,Thresh,Kha'Zix,,,2243,1,1,2,13,80
TREU/1000520576,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000520576?gameHash=d7f8a9ca5c8b23f7,EU LCS,2015,11/29/2014 17:56,1,3,Blue,mid,Ryu,Millenium,Ahri,Syndra,Thresh,Kha'Zix,,,2243,1,8,5,9,284
TREU/1000520576,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000520576?gameHash=d7f8a9ca5c8b23f7,EU LCS,2015,11/29/2014 17:56,1,4,Blue,bot,Creaton,Millenium,Corki,Syndra,Thresh,Kha'Zix,,,2243,1,9,1,7,270
TREU/1000520576,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000520576?gameHash=d7f8a9ca5c8b23f7,EU LCS,2015,11/29/2014 17:56,1,5,Blue,sup,Jree,Millenium,Annie,Syndra,Thresh,Kha'Zix,,,2243,1,2,3,16,23
TREU/1000520576,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000520576?gameHash=d7f8a9ca5c8b23f7,EU LCS,2015,11/29/2014 17:56,1,6,Red,top,Werlyb,Giants Gaming,Irelia,Gnar,Jayce,Lee Sin,,,2243,0,3,7,4,253
TREU/1000520576,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000520576?gameHash=d7f8a9ca5c8b23f7,EU LCS,2015,11/29/2014 17:56,1,7,Red,jng,Fr3deric,Giants Gaming,Elise,Gnar,Jayce,Lee Sin,,,2243,0,0,3,7,89
TREU/1000520576,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000520576?gameHash=d7f8a9ca5c8b23f7,EU LCS,2015,11/29/2014 17:56,1,8,Red,mid,Pepiinero,Giants Gaming,Twisted Fate,Gnar,Jayce,Lee Sin,,,2243,0,6,6,5,306
TREU/1000520576,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000520576?gameHash=d7f8a9ca5c8b23f7,EU LCS,2015,11/29/2014 17:56,1,9,Red,bot,Adryh,Giants Gaming,Jinx,Gnar,Jayce,Lee Sin,,,2243,0,3,3,6,338
TREU/1000520576,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000520576?gameHash=d7f8a9ca5c8b23f7,EU LCS,2015,11/29/2014 17:56,1,10,Red,sup,Rydle,Giants Gaming,Janna,Gnar,Jayce,Lee Sin,,,2243,0,1,3,7,12
TREU/1000520576,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000520576?gameHash=d7f8a9ca5c8b23f7,EU LCS,2015,11/29/2014 17:56,1,100,Blue,team,,Millenium,,Syndra,Thresh,Kha'Zix,,,2243,1,22,13,56,
TREU/1000520576,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000520576?gameHash=d7f8a9ca5c8b23f7,EU LCS,2015,11/29/2014 17:56,1,200,Red,team,,Giants Gaming,,Gnar,Jayce,Lee Sin,,,2243,0,13,22,29,
TREU/1000530649,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530649?gameHash=98340c68d87489bd,EU LCS,2015,11/29/2014 18:08,3,1,Blue,top,Jwaow,Gamers2,Rumble,Maokai,Malphite,Irelia,,,2158,0,2,4,4,204
TREU/1000530649,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530649?gameHash=98340c68d87489bd,EU LCS,2015,11/29/2014 18:08,3,2,Blue,jng,k0u,Gamers2,Lee Sin,Maokai,Malphite,Irelia,,,2158,0,3,3,4,103
TREU/1000530649,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530649?gameHash=98340c68d87489bd,EU LCS,2015,11/29/2014 18:08,3,3,Blue,mid,ocelote,Gamers2,Zed,Maokai,Malphite,Irelia,,,2158,0,3,4,1,221
TREU/1000530649,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530649?gameHash=98340c68d87489bd,EU LCS,2015,11/29/2014 18:08,3,4,Blue,bot,Yuuki60,Gamers2,Lucian,Maokai,Malphite,Irelia,,,2158,0,0,4,4,311
TREU/1000530649,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530649?gameHash=98340c68d87489bd,EU LCS,2015,11/29/2014 18:08,3,5,Blue,sup,kaSing,Gamers2,Janna,Maokai,Malphite,Irelia,,,2158,0,0,1,6,21
TREU/1000530649,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530649?gameHash=98340c68d87489bd,EU LCS,2015,11/29/2014 18:08,3,6,Red,top,Xaxus,n!faculty,Aatrox,Xerath,Jayce,Gnar,,,2158,1,2,2,8,203
TREU/1000530649,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530649?gameHash=98340c68d87489bd,EU LCS,2015,11/29/2014 18:08,3,7,Red,jng,Obvious,n!faculty,Jarvan IV,Xerath,Jayce,Gnar,,,2158,1,1,3,15,108
TREU/1000530649,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530649?gameHash=98340c68d87489bd,EU LCS,2015,11/29/2014 18:08,3,8,Red,mid,SozPurefect,n!faculty,Orianna,Xerath,Jayce,Gnar,,,2158,1,4,1,11,278
TREU/1000530649,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530649?gameHash=98340c68d87489bd,EU LCS,2015,11/29/2014 18:08,3,9,Red,bot,Sedrion,n!faculty,Corki,Xerath,Jayce,Gnar,,,2158,1,7,1,7,263
TREU/1000530649,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530649?gameHash=98340c68d87489bd,EU LCS,2015,11/29/2014 18:08,3,10,Red,sup,MounTain,n!faculty,Sona,Xerath,Jayce,Gnar,,,2158,1,2,1,14,17
TREU/1000530649,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530649?gameHash=98340c68d87489bd,EU LCS,2015,11/29/2014 18:08,3,100,Blue,team,,Gamers2,,Maokai,Malphite,Irelia,,,2158,0,8,16,19,
TREU/1000530649,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530649?gameHash=98340c68d87489bd,EU LCS,2015,11/29/2014 18:08,3,200,Red,team,,n!faculty,,Xerath,Jayce,Gnar,,,2158,1,16,8,55,
TREU/1000530651,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530651?gameHash=cc73fd7610fb9c69,EU LCS,2015,11/29/2014 20:08,2,1,Blue,top,Werlyb,Giants Gaming,Jax,Lee Sin,Jayce,Irelia,,,2218,1,4,2,3,237
TREU/1000530651,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530651?gameHash=cc73fd7610fb9c69,EU LCS,2015,11/29/2014 20:08,2,2,Blue,jng,Fr3deric,Giants Gaming,Elise,Lee Sin,Jayce,Irelia,,,2218,1,0,3,6,72
TREU/1000530651,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530651?gameHash=cc73fd7610fb9c69,EU LCS,2015,11/29/2014 20:08,2,3,Blue,mid,Pepiinero,Giants Gaming,Xerath,Lee Sin,Jayce,Irelia,,,2218,1,9,2,3,322
TREU/1000530651,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530651?gameHash=cc73fd7610fb9c69,EU LCS,2015,11/29/2014 20:08,2,4,Blue,bot,Adryh,Giants Gaming,Jinx,Lee Sin,Jayce,Irelia,,,2218,1,4,3,4,289
TREU/1000530651,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530651?gameHash=cc73fd7610fb9c69,EU LCS,2015,11/29/2014 20:08,2,5,Blue,sup,Rydle,Giants Gaming,Thresh,Lee Sin,Jayce,Irelia,,,2218,1,0,2,6,34
TREU/1000530651,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530651?gameHash=cc73fd7610fb9c69,EU LCS,2015,11/29/2014 20:08,2,6,Red,top,Kev1n,Millenium,Rumble,Syndra,Gnar,Jarvan IV,,,2218,0,2,1,8,212
TREU/1000530651,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530651?gameHash=cc73fd7610fb9c69,EU LCS,2015,11/29/2014 20:08,2,7,Red,jng,H0R0,Millenium,Kha'Zix,Syndra,Gnar,Jarvan IV,,,2218,0,1,6,6,96
TREU/1000530651,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530651?gameHash=cc73fd7610fb9c69,EU LCS,2015,11/29/2014 20:08,2,8,Red,mid,Ryu,Millenium,Ahri,Syndra,Gnar,Jarvan IV,,,2218,0,2,5,3,268
TREU/1000530651,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530651?gameHash=cc73fd7610fb9c69,EU LCS,2015,11/29/2014 20:08,2,9,Red,bot,Creaton,Millenium,Corki,Syndra,Gnar,Jarvan IV,,,2218,0,7,2,2,287
TREU/1000530651,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530651?gameHash=cc73fd7610fb9c69,EU LCS,2015,11/29/2014 20:08,2,10,Red,sup,Jree,Millenium,Nami,Syndra,Gnar,Jarvan IV,,,2218,0,0,3,10,14
TREU/1000530651,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530651?gameHash=cc73fd7610fb9c69,EU LCS,2015,11/29/2014 20:08,2,100,Blue,team,,Giants Gaming,,Lee Sin,Jayce,Irelia,,,2218,1,17,12,22,
TREU/1000530651,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530651?gameHash=cc73fd7610fb9c69,EU LCS,2015,11/29/2014 20:08,2,200,Red,team,,Millenium,,Syndra,Gnar,Jarvan IV,,,2218,0,12,17,29,
TREU/1000530653,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530653?gameHash=45846f713855a83c,EU LCS,2015,11/29/2014 21:01,3,1,Blue,top,Kev1n,Millenium,Rumble,Thresh,Xerath,Syndra,,,2232,0,1,6,2,196
TREU/1000530653,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000530653?gameHash=45846f713855a83c,EU LCS,2015,11/29/2014 21:01,3,2,Blue,jng,H0R0,Millenium,Jarvan IV,Thresh,Xerath,Syndra,,,2232,0,1,4,3,75
